EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
34060000;2;01/11/1990;;1;1;242,605;164,186;189,247;23;22;1;1;2;;0;195,872;192,859;195,872;194,362;191,362;186,912;189,872;185,442;182,522;179,629;175,338;171,107;168,319;166,935;169,71;171,107;171,107;168,319;173,921;176,762;169,71;164,186;242,605;240,897;214,516;205,072;198,912;219,329;211,341;203,522;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;;
34060000;2;01/12/1990;;1;1;295,147;185,442;228,25;11;28;1;1;2;;0;208,193;203,522;209,764;237,504;216,114;208,193;201,979;270,864;291,334;281,923;295,147;256,512;239,197;239,197;249,503;258,281;244,319;224,204;211,341;203,522;194,362;203,522;201,979;201,979;200,442;200,442;197,389;185,442;206,63;254,749;278,209;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/1991;;1;1;836,435;254,749;394,137;18;2;1;1;1;;0;265,43;254,749;272,69;254,749;256,512;261,841;276,362;324,66;377,464;334,858;314,644;291,334;261,841;349,438;453,226;570,272;723,467;836,435;693,46;618,682;600,044;510,925;440,597;401,61;362,219;375,264;341,063;314,644;298,99;291,334;289,438;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/1991;;1;1;426,055;219,329;302,004;8;28;1;1;2;;0;298,99;336,919;328,718;324,66;334,858;347,333;362,219;426,055;413,756;357,929;318,629;287,548;274,522;265,43;289,438;310,687;341,063;343,146;316,633;280,063;249,503;244,319;235,817;246,04;239,197;235,817;227,488;219,329;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;;;;
34060000;2;01/03/1991;;1;1;573,99;211,341;314,024;21;4;1;1;2;;0;225,842;219,329;212,925;211,341;247,768;293,237;320,632;341,063;320,632;270,864;256,512;242,605;229,14;217,718;229,14;254,749;278,209;320,632;347,333;507,225;573,99;434,339;411,721;328,718;297,065;336,919;377,464;353,669;347,333;357,929;368,709;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;
34060000;2;01/04/1991;;1;1;426,055;220,947;280,765;13;28;2;1;2;;0;345,236;314,644;304,806;353,669;360,071;320,632;281,923;258,281;240,897;249,503;272,69;375,264;426,055;397,596;312,662;291,334;278,209;278,209;258,281;246,04;234,137;227,488;225,842;224,204;224,204;222,572;222,572;220,947;225,842;229,14;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/1991;;1;1;261,841;191,362;213,334;4;31;1;1;2;;0;222,572;246,04;249,503;261,841;249,503;240,897;225,842;217,718;212,925;224,204;222,572;219,329;216,114;212,925;212,925;208,193;201,979;201,979;198,912;198,912;197,389;197,389;195,872;194,362;194,362;205,072;201,979;200,442;195,872;194,362;191,362;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/1991;;1;1;189,872;173,921;179,265;1;30;1;1;1;;0;189,872;188,389;185,442;183,979;181,072;181,072;181,072;181,072;179,629;179,629;179,629;179,629;178,192;178,192;178,192;178,192;178,192;178,192;178,192;178,192;176,762;176,762;176,762;176,762;176,762;176,762;176,762;175,338;175,338;173,921;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/1991;;1;1;172,511;160,112;165,537;1;27;1;1;1;;0;172,511;171,107;171,107;171,107;169,71;169,71;168,319;168,319;168,319;168,319;166,935;166,935;166,935;166,935;166,935;165,557;165,557;165,557;164,186;162,822;162,822;162,822;162,822;162,822;161,463;161,463;160,112;160,112;160,112;160,112;160,112;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/1991;;1;1;158,767;154,771;156,745;6;23;2;2;2;;0;157,428;157,428;157,428;157,428;156,096;158,767;158,767;158,767;158,767;158,767;158,767;158,767;158,767;158,767;157,428;157,428;156,096;156,096;156,096;156,096;156,096;156,096;154,771;154,771;154,771;154,771;154,771;154,771;154,771;154,771;154,771;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
34060000;2;01/09/1991;;1;1;156,096;149,533;152,236;25;9;2;2;2;;0;153,452;152,139;152,139;152,139;152,139;152,139;152,139;150,833;149,533;149,533;149,533;149,533;149,533;149,533;149,533;149,533;149,533;150,833;152,139;152,139;152,139;154,771;154,771;154,771;156,096;156,096;154,771;154,771;154,771;156,096;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
34060000;2;01/10/1991;;1;1;165,557;138,124;148,452;6;30;1;1;2;;0;158,767;153,452;152,139;154,771;158,767;165,557;161,463;162,822;164,186;158,767;150,833;149,533;148,24;148,24;145,673;144,398;143,131;143,131;144,398;144,398;144,398;143,131;143,131;141,87;140,615;140,615;140,615;139,366;139,366;138,124;138,124;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/1991;;1;1;397,596;139,366;221,706;25;1;2;1;2;;0;139,366;144,398;160,112;164,186;169,71;179,629;176,762;168,319;169,71;185,442;219,329;256,512;230,799;239,197;222,572;211,341;201,979;201,979;224,204;209,764;217,718;217,718;227,488;334,858;397,596;320,632;302,86;295,147;240,897;220,947;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;;
34060000;2;01/12/1991;;1;1;276,362;185,442;226,079;5;12;1;1;1;;0;211,341;208,193;214,516;251,244;276,362;269,046;235,817;219,329;214,516;208,193;188,389;185,442;192,859;212,925;229,14;261,841;246,04;237,504;235,817;234,137;225,842;214,516;209,764;232,465;267,234;239,197;214,516;205,072;200,442;195,872;270,864;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/1992;;1;1;656,027;178,192;327,76;26;7;1;1;1;;0;285,666;234,137;216,114;206,63;201,979;192,859;178,192;185,442;205,072;345,236;276,362;265,43;256,512;291,334;306,759;332,804;326,685;338,987;316,633;280,063;269,046;291,334;280,063;377,464;507,225;656,027;607,496;514,626;492,436;466,599;455,346;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/1992;;1;1;957,633;242,605;487,233;9;29;1;1;2;;0;700,957;533,149;430,189;393,07;462,913;746,006;667,248;889,376;957,633;836,435;779,867;652,288;600,044;641,078;562,839;411,721;401,61;375,264;343,146;316,633;300,921;295,147;280,063;274,522;265,43;256,512;261,841;251,244;242,605;;;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
34060000;2;01/03/1992;;1;1;269,046;195,872;214,719;29;18;1;1;1;;0;229,14;217,718;217,718;216,114;216,114;212,925;209,764;209,764;206,63;206,63;203,522;201,979;200,442;200,442;200,442;198,912;197,389;195,872;195,872;195,872;201,979;211,341;212,925;205,072;227,488;230,799;222,572;252,993;269,046;252,993;235,817;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/04/1992;;1;1;291,334;200,442;240,433;5;29;1;1;1;;0;224,204;216,114;229,14;249,503;291,334;256,512;251,244;242,605;247,768;252,993;263,632;263,632;239,197;246,04;242,605;235,817;235,817;239,197;230,799;247,768;265,43;251,244;251,244;254,749;246,04;224,204;208,193;205,072;200,442;200,442;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/1992;;1;1;258,281;171,107;192,75;11;31;1;1;1;;0;200,442;205,072;211,341;203,522;203,522;200,442;200,442;198,912;209,764;230,799;258,281;214,516;203,522;195,872;194,362;189,872;185,442;182,522;178,192;176,762;176,762;178,192;178,192;178,192;176,762;175,338;175,338;173,921;173,921;173,921;171,107;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/1992;;1;1;171,107;161,463;165,578;1;25;1;1;1;;0;171,107;171,107;169,71;169,71;168,319;168,319;171,107;171,107;169,71;168,319;168,319;166,935;165,557;165,557;165,557;164,186;164,186;162,822;162,822;162,822;162,822;162,822;162,822;162,822;161,463;161,463;161,463;161,463;161,463;161,463;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/1992;;1;1;161,463;150,833;156,502;1;31;1;1;1;;0;161,463;161,463;160,112;160,112;160,112;160,112;160,112;160,112;160,112;160,112;158,767;158,767;157,428;157,428;156,096;156,096;156,096;156,096;154,771;154,771;154,771;154,771;153,452;153,452;153,452;152,139;152,139;152,139;152,139;152,139;150,833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/1992;;1;1;150,833;141,87;147,175;1;29;1;1;1;;0;150,833;150,833;150,833;150,833;150,833;149,533;149,533;149,533;149,533;149,533;148,24;148,24;148,24;148,24;148,24;146,953;146,953;146,953;146,953;146,953;146,953;146,953;145,673;144,398;144,398;144,398;143,131;143,131;141,87;141,87;141,87;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/1992;;1;1;172,511;138,124;144,949;13;27;1;1;2;;0;140,615;140,615;141,87;141,87;140,615;140,615;141,87;141,87;140,615;144,398;148,24;164,186;172,511;160,112;156,096;153,452;149,533;145,673;144,398;143,131;141,87;141,87;140,615;140,615;139,366;139,366;138,124;138,124;138,124;138,124;;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/1992;;1;1;192,859;136,889;149,253;31;5;1;1;1;;0;138,124;138,124;138,124;138,124;136,889;138,124;143,131;144,398;144,398;145,673;145,673;144,398;143,131;143,131;141,87;141,87;141,87;141,87;140,615;139,366;136,889;136,889;149,533;156,096;171,107;182,522;175,338;164,186;162,822;169,71;192,859;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/1992;;1;1;304,806;169,71;213,359;11;19;1;1;1;;0;206,63;205,072;211,341;261,841;247,768;242,605;235,817;281,923;225,842;280,063;304,806;252,993;220,947;201,979;191,362;181,072;176,762;171,107;169,71;171,107;201,979;224,204;222,572;208,193;195,872;181,072;175,338;173,921;182,522;194,362;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/12/1992;;1;1;411,721;217,718;277,179;2;22;1;1;1;;0;280,063;411,721;297,065;283,791;274,522;269,046;240,897;229,14;222,572;222,572;252,993;280,063;328,718;341,063;366,538;364,375;399,6;341,063;295,147;254,749;237,504;217,718;220,947;232,465;244,319;263,632;252,993;232,465;237,504;252,993;244,319;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/1993;;1;1;252,993;179,629;214,881;22;19;1;1;1;;0;237,504;225,842;216,114;206,63;209,764;220,947;219,329;232,465;239,197;232,465;224,204;217,718;212,925;211,341;205,072;197,389;191,362;183,979;179,629;181,072;198,912;252,993;240,897;230,799;235,817;249,503;234,137;206,63;191,362;188,389;186,912;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/1993;;1;1;436,421;185,442;277,351;16;2;1;1;2;;0;186,912;185,442;185,442;194,362;225,842;272,69;265,43;281,923;300,921;251,244;235,817;220,947;224,204;247,768;308,72;436,421;405,641;347,333;381,886;338,987;326,685;285,666;276,362;293,237;274,522;289,438;267,234;254,749;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;;;;
34060000;2;01/03/1993;;1;1;287,548;197,389;233,274;31;14;1;1;2;;0;242,605;260,058;278,209;283,791;263,632;251,244;237,504;229,14;224,204;216,114;209,764;205,072;198,912;197,389;198,912;198,912;198,912;216,114;227,488;235,817;242,605;240,897;246,04;230,799;246,04;220,947;216,114;224,204;254,749;247,768;287,548;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;
34060000;2;01/04/1993;;1;1;343,146;179,629;238,992;7;25;1;1;1;;0;272,69;341,063;289,438;291,334;328,718;316,633;343,146;304,806;274,522;246,04;232,465;229,14;246,04;263,632;235,817;216,114;209,764;201,979;197,389;195,872;192,859;188,389;183,979;182,522;179,629;179,629;185,442;203,522;225,842;211,341;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/1993;;1;1;310,687;162,822;193,559;6;29;1;1;1;;0;209,764;205,072;201,979;206,63;247,768;310,687;302,86;240,897;216,114;201,979;195,872;191,362;183,979;178,192;176,762;178,192;181,072;179,629;178,192;176,762;173,921;172,511;171,107;169,71;166,935;165,557;164,186;164,186;162,822;162,822;162,822;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/1993;;1;1;160,112;146,953;153,44;1;29;1;1;1;;0;160,112;160,112;160,112;158,767;158,767;158,767;157,428;157,428;156,096;156,096;156,096;154,771;154,771;153,452;153,452;153,452;152,139;150,833;150,833;150,833;150,833;149,533;149,533;149,533;149,533;149,533;148,24;148,24;146,953;146,953;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/1993;;1;1;146,953;138,124;142,457;1;24;1;1;1;;0;146,953;146,953;146,953;146,953;146,953;146,953;145,673;145,673;144,398;144,398;144,398;143,131;141,87;144,398;143,131;141,87;141,87;141,87;140,615;140,615;140,615;139,366;139,366;138,124;138,124;139,366;139,366;139,366;139,366;139,366;138,124;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/1993;;1;1;138,124;132,009;135,508;1;31;1;1;1;;0;138,124;138,124;138,124;138,124;138,124;138,124;138,124;136,889;136,889;136,889;135,659;135,659;135,659;135,659;135,659;135,659;135,659;134,436;134,436;134,436;134,436;134,436;134,436;134,436;134,436;133,22;133,22;133,22;133,22;133,22;132,009;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/1993;;1;1;219,329;127,231;142,377;29;17;1;1;1;;0;132,009;132,009;132,009;132,009;130,805;130,805;130,805;129,608;129,608;129,608;129,608;129,608;129,608;128,416;128,416;128,416;127,231;127,231;127,231;130,805;134,436;141,87;156,096;164,186;157,428;160,112;154,771;191,362;219,329;195,872;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/1993;;1;1;214,516;140,615;162,027;9;24;1;1;2;;0;171,107;166,935;161,463;156,096;153,452;156,096;172,511;198,912;214,516;214,516;214,516;197,389;178,192;165,557;157,428;153,452;150,833;146,953;143,131;143,131;143,131;141,87;141,87;140,615;143,131;146,953;150,833;154,771;150,833;148,24;144,398;1;1;1;2;1;1;1;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/1993;;1;1;212,925;135,659;163,484;25;16;1;1;1;;0;140,615;138,124;136,889;136,889;138,124;178,192;206,63;178,192;175,338;173,921;166,935;161,463;152,139;143,131;139,366;135,659;135,659;136,889;138,124;152,139;156,096;162,822;175,338;200,442;212,925;206,63;185,442;178,192;176,762;185,442;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/12/1993;;1;1;326,685;160,112;226,026;29;13;1;1;1;;0;203,522;212,925;219,329;211,341;201,979;191,362;179,629;166,935;169,71;181,072;182,522;165,557;160,112;172,511;197,389;186,912;205,072;230,799;225,842;222,572;258,281;293,237;308,72;272,69;269,046;270,864;256,512;267,234;326,685;312,662;283,791;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/1994;;1;1;368,709;203,522;265,679;18;6;1;1;1;;0;254,749;242,605;225,842;217,718;209,764;203,522;251,244;338,987;295,147;283,791;285,666;251,244;254,749;304,806;322,643;312,662;318,629;368,709;347,333;308,72;297,065;258,281;240,897;230,799;220,947;209,764;216,114;239,197;235,817;244,319;244,319;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/1994;;1;1;355,796;212,925;271,006;8;1;1;1;1;;0;212,925;216,114;252,993;269,046;263,632;267,234;298,99;355,796;334,858;298,99;287,548;281,923;295,147;308,72;276,362;254,749;242,605;240,897;230,799;220,947;212,925;214,516;258,281;289,438;281,923;289,438;308,72;322,643;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
34060000;2;01/03/1994;;1;1;518,329;222,572;340,22;10;31;1;1;2;;0;357,929;304,806;295,147;295,147;316,633;355,796;470,286;436,421;446,893;518,329;415,795;388,574;338,987;316,633;334,858;436,421;407,664;362,219;349,438;345,236;330,757;291,334;285,666;310,687;318,629;287,548;272,69;263,632;242,605;227,488;222,572;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;
34060000;2;01/04/1994;;1;1;555,411;195,872;280,154;11;29;1;1;2;;0;229,14;240,897;230,799;219,329;222,572;289,438;269,046;276,362;377,464;453,226;555,411;432,262;405,641;386,337;370,886;318,629;287,548;267,234;246,04;239,197;229,14;227,488;220,947;212,925;206,63;203,522;197,389;197,389;195,872;195,872;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/1994;;1;1;197,389;171,107;179,919;7;13;1;1;2;;0;194,362;191,362;186,912;186,912;186,912;188,389;197,389;194,362;189,872;188,389;186,912;179,629;171,107;172,511;175,338;176,762;175,338;175,338;175,338;175,338;173,921;172,511;172,511;172,511;172,511;171,107;171,107;171,107;176,762;176,762;178,192;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;
34060000;2;01/06/1994;;1;1;176,762;160,112;167,02;6;22;1;1;1;;0;171,107;169,71;169,71;168,319;171,107;176,762;176,762;175,338;173,921;173,921;169,71;165,557;165,557;165,557;164,186;164,186;162,822;162,822;162,822;161,463;161,463;160,112;160,112;162,822;162,822;165,557;164,186;166,935;168,319;166,935;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/1994;;1;1;166,935;144,398;153,354;1;31;1;1;1;;0;166,935;164,186;162,822;161,463;160,112;160,112;160,112;160,112;158,767;157,428;156,096;154,771;154,771;153,452;152,139;152,139;150,833;150,833;149,533;149,533;149,533;149,533;148,24;148,24;146,953;146,953;146,953;145,673;145,673;145,673;144,398;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/1994;;1;1;144,398;134,436;138,983;1;28;1;1;1;;0;144,398;143,131;143,131;143,131;141,87;141,87;141,87;141,87;141,87;141,87;140,615;140,615;139,366;139,366;139,366;139,366;138,124;138,124;138,124;138,124;136,889;136,889;136,889;136,889;135,659;135,659;135,659;134,436;134,436;134,436;134,436;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/1994;;1;1;134,436;127,231;130,176;1;23;1;1;1;;0;134,436;133,22;133,22;133,22;132,009;132,009;132,009;132,009;130,805;130,805;130,805;130,805;129,608;129,608;129,608;129,608;129,608;128,416;128,416;128,416;128,416;128,416;127,231;127,231;127,231;127,231;127,231;128,416;132,009;133,22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/1994;;1;1;162,822;130,805;138,115;30;27;1;1;1;;0;141,87;139,366;135,659;134,436;134,436;133,22;136,889;138,124;134,436;134,436;134,436;134,436;135,659;136,889;135,659;133,22;132,009;135,659;141,87;143,131;143,131;139,366;135,659;133,22;133,22;134,436;130,805;132,009;148,24;162,822;162,822;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/1994;;1;1;347,333;135,659;193,698;25;10;1;1;2;;0;179,629;173,921;154,771;148,24;145,673;144,398;143,131;140,615;138,124;135,659;138,124;141,87;148,24;150,833;156,096;161,463;192,859;176,762;181,072;224,204;240,897;258,281;249,503;300,921;347,333;272,69;234,137;232,465;246,04;252,993;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;;
34060000;2;01/12/1994;;1;1;438,507;171,107;251,917;29;15;1;1;1;;0;246,04;229,14;214,516;201,979;192,859;179,629;179,629;173,921;173,921;175,338;186,912;197,389;185,442;175,338;171,107;182,522;189,872;206,63;229,14;232,465;293,237;285,666;285,666;368,709;347,333;351,55;381,886;411,721;438,507;388,574;332,804;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/1995;;1;1;477,665;197,389;266,47;7;19;1;1;2;;0;285,666;260,058;246,04;297,065;364,375;417,839;477,665;426,055;384,108;334,858;310,687;270,864;270,864;258,281;254,749;240,897;225,842;208,193;197,389;205,072;216,114;220,947;219,329;209,764;208,193;205,072;201,979;220,947;216,114;206,63;198,912;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/1995;;1;1;401,61;194,362;279,254;6;1;1;1;2;;0;194,362;198,912;318,629;379,671;390,819;401,61;345,236;281,923;252,993;254,749;247,768;265,43;310,687;308,72;278,209;263,632;263,632;269,046;258,281;263,632;261,841;280,063;261,841;240,897;242,605;252,993;260,058;270,864;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
34060000;2;01/03/1995;;1;1;403,623;214,516;264,445;30;9;1;1;1;;0;274,522;272,69;272,69;256,512;240,897;227,488;225,842;220,947;214,516;214,516;235,817;263,632;297,065;289,438;265,43;249,503;240,897;234,137;240,897;251,244;260,058;252,993;244,319;219,329;219,329;244,319;285,666;334,858;393,07;403,623;351,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/04/1995;;1;1;503,526;220,947;305,898;17;30;1;1;1;;0;304,806;258,281;247,768;254,749;278,209;332,804;426,055;375,264;347,333;341,063;308,72;274,522;263,632;260,058;276,362;351,55;503,526;384,108;373,072;388,574;349,438;297,065;280,063;265,43;251,244;249,503;249,503;235,817;227,488;220,947;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/1995;;1;1;295,147;200,442;235,443;7;20;1;1;1;;0;216,114;214,516;214,516;214,516;224,204;252,993;295,147;265,43;263,632;258,281;256,512;246,04;239,197;244,319;235,817;230,799;222,572;212,925;203,522;200,442;217,718;239,197;225,842;219,329;230,799;278,209;263,632;251,244;225,842;219,329;216,114;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/1995;;1;1;212,925;166,935;179,845;1;30;1;1;1;;0;212,925;205,072;201,979;200,442;200,442;179,629;176,762;181,072;183,979;181,072;179,629;179,629;179,629;179,629;178,192;178,192;176,762;175,338;173,921;173,921;172,511;171,107;171,107;169,71;169,71;169,71;169,71;168,319;168,319;166,935;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/1995;;1;1;166,935;149,533;157,695;1;30;1;1;1;;0;166,935;166,935;165,557;165,557;165,557;164,186;161,463;161,463;161,463;160,112;160,112;158,767;158,767;158,767;158,767;157,428;157,428;157,428;156,096;154,771;154,771;154,771;153,452;152,139;152,139;152,139;150,833;150,833;150,833;149,533;149,533;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/1995;;1;1;149,533;135,659;144,553;1;31;1;1;1;;0;149,533;149,533;148,24;148,24;148,24;148,24;148,24;148,24;146,953;146,953;146,953;146,953;146,953;146,953;145,673;145,673;145,673;144,398;144,398;144,398;144,398;144,398;143,131;141,87;140,615;140,615;138,124;138,124;136,889;136,889;135,659;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/1995;;1;1;135,659;129,608;132,54;1;27;1;1;1;;0;135,659;135,659;134,436;134,436;134,436;134,436;134,436;134,436;133,22;133,22;132,009;133,22;134,436;134,436;133,22;133,22;132,009;132,009;132,009;132,009;130,805;130,805;130,805;130,805;130,805;130,805;129,608;129,608;129,608;129,608;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
