,data,vel_m,month,year
5754,2005-09-17,1.666667,9,2005
5755,2005-09-18,0.666667,9,2005
5756,2005-09-19,1.0,9,2005
5757,2005-09-20,2.666667,9,2005
5758,2005-09-21,0.0,9,2005
5759,2005-09-22,1.0,9,2005
5760,2005-09-23,2.0,9,2005
5761,2005-09-24,2.0,9,2005
5762,2005-09-25,2.333333,9,2005
5763,2005-09-26,3.0,9,2005
5764,2005-09-27,1.666667,9,2005
5765,2005-09-28,4.0,9,2005
5766,2005-09-29,2.666667,9,2005
5767,2005-09-30,3.666667,9,2005
5768,2005-10-01,2.0,10,2005
5769,2005-10-02,4.6666669999999995,10,2005
5770,2005-10-03,4.0,10,2005
5771,2005-10-04,3.0,10,2005
5772,2005-10-05,3.0,10,2005
5773,2005-10-06,4.3333330000000005,10,2005
5774,2005-10-07,3.666667,10,2005
5775,2005-10-08,3.0,10,2005
5776,2005-10-09,3.0,10,2005
5777,2005-10-10,2.333333,10,2005
5778,2005-10-11,4.0,10,2005
5779,2005-10-12,4.3333330000000005,10,2005
5780,2005-10-13,2.666667,10,2005
5781,2005-10-14,2.666667,10,2005
5782,2005-10-15,2.333333,10,2005
5783,2005-10-16,2.666667,10,2005
5784,2005-10-17,3.666667,10,2005
5785,2005-10-18,1.0,10,2005
5786,2005-10-19,3.666667,10,2005
5787,2005-10-20,5.6666669999999995,10,2005
5788,2005-10-21,3.666667,10,2005
5789,2005-10-22,5.0,10,2005
5790,2005-10-23,2.0,10,2005
5791,2005-10-24,1.666667,10,2005
5792,2005-10-25,3.666667,10,2005
5793,2005-10-26,3.666667,10,2005
5794,2005-10-27,3.0,10,2005
5795,2005-10-28,4.3333330000000005,10,2005
5796,2005-10-29,0.0,10,2005
5797,2005-10-30,1.0,10,2005
5798,2005-10-31,2.666667,10,2005
5799,2005-11-01,1.333333,11,2005
5800,2005-11-02,1.0,11,2005
5801,2005-11-03,3.0,11,2005
5802,2005-11-04,3.666667,11,2005
5803,2005-11-05,2.333333,11,2005
5804,2005-11-06,3.0,11,2005
5805,2005-11-07,3.0,11,2005
5806,2005-11-08,2.333333,11,2005
5807,2005-11-09,1.666667,11,2005
5808,2005-11-10,4.0,11,2005
5809,2005-11-11,3.666667,11,2005
5810,2005-11-12,2.333333,11,2005
5811,2005-11-13,2.333333,11,2005
5812,2005-11-14,2.333333,11,2005
5813,2005-11-15,2.333333,11,2005
5814,2005-11-16,5.0,11,2005
5815,2005-11-17,4.3333330000000005,11,2005
5816,2005-11-18,3.0,11,2005
5817,2005-11-19,4.3333330000000005,11,2005
5818,2005-11-20,2.333333,11,2005
5819,2005-11-21,1.666667,11,2005
5820,2005-11-22,4.3333330000000005,11,2005
5821,2005-11-23,5.0,11,2005
5822,2005-11-24,5.0,11,2005
5823,2005-11-25,6.3333330000000005,11,2005
5824,2005-11-26,3.0,11,2005
5825,2005-11-27,3.333333,11,2005
5826,2005-11-28,6.3333330000000005,11,2005
5827,2005-11-29,2.333333,11,2005
5828,2005-11-30,2.333333,11,2005
5829,2005-12-01,1.333333,12,2005
5830,2005-12-02,3.666667,12,2005
5831,2005-12-03,0.166667,12,2005
5832,2005-12-04,2.666667,12,2005
5833,2005-12-05,1.0,12,2005
5834,2005-12-06,1.333333,12,2005
5835,2005-12-07,2.0,12,2005
5836,2005-12-08,3.333333,12,2005
5837,2005-12-15,4.0,12,2005
5838,2005-12-16,4.0,12,2005
5839,2005-12-17,3.0,12,2005
5840,2005-12-18,3.0,12,2005
5841,2005-12-19,2.5,12,2005
5842,2005-12-20,4.0,12,2005
5843,2005-12-21,3.5,12,2005
5844,2005-12-22,1.5,12,2005
5845,2005-12-23,1.5,12,2005
5846,2005-12-24,1.5,12,2005
5847,2005-12-25,1.0,12,2005
5848,2005-12-26,3.0,12,2005
5849,2005-12-27,1.5,12,2005
5850,2005-12-28,3.5,12,2005
5851,2005-12-29,6.0,12,2005
5852,2005-12-30,3.0,12,2005
5853,2005-12-31,4.0,12,2005
5854,2006-01-01,4.0,1,2006
5855,2006-01-02,4.0,1,2006
5856,2006-01-03,2.5,1,2006
5857,2006-01-04,2.5,1,2006
5858,2006-01-05,2.5,1,2006
5859,2006-01-06,3.5,1,2006
5860,2006-01-07,4.0,1,2006
5861,2006-01-08,3.5,1,2006
5862,2006-01-09,2.5,1,2006
5863,2006-01-10,1.5,1,2006
5864,2006-01-11,2.0,1,2006
5865,2006-01-12,3.5,1,2006
5866,2006-01-13,5.0,1,2006
5867,2006-01-14,5.0,1,2006
5868,2006-01-15,2.5,1,2006
5869,2006-01-16,2.5,1,2006
5870,2006-01-17,1.5,1,2006
5871,2006-01-18,2.5,1,2006
5872,2006-01-19,2.5,1,2006
5873,2006-01-20,1.5,1,2006
5874,2006-01-21,5.0,1,2006
5875,2006-01-22,1.5,1,2006
5876,2006-01-23,1.5,1,2006
5877,2006-01-24,4.0,1,2006
5878,2006-01-25,4.0,1,2006
5879,2006-01-26,3.5,1,2006
5880,2006-01-27,2.5,1,2006
5881,2006-01-28,4.0,1,2006
5882,2006-01-29,0.0,1,2006
5883,2006-01-30,3.5,1,2006
5884,2006-01-31,4.0,1,2006
5885,2006-02-01,2.5,2,2006
5886,2006-02-02,4.0,2,2006
5887,2006-02-03,1.0,2,2006
5888,2006-02-04,3.0,2,2006
5889,2006-02-05,1.5,2,2006
5890,2006-02-06,1.0,2,2006
5891,2006-02-07,1.0,2,2006
5892,2006-02-08,2.5,2,2006
5893,2006-02-09,1.0,2,2006
5894,2006-02-10,4.0,2,2006
5895,2006-02-11,1.0,2,2006
5896,2006-02-12,0.0,2,2006
5897,2006-02-13,1.5,2,2006
5898,2006-02-14,1.5,2,2006
5899,2006-02-15,2.5,2,2006
5900,2006-02-16,5.0,2,2006
5901,2006-02-17,1.5,2,2006
5902,2006-02-18,1.0,2,2006
5903,2006-02-19,0.0,2,2006
5904,2006-02-20,2.5,2,2006
5905,2006-02-21,2.5,2,2006
5906,2006-02-22,1.5,2,2006
5907,2006-02-23,1.0,2,2006
5908,2006-02-24,1.0,2,2006
5909,2006-02-25,1.0,2,2006
5910,2006-02-26,0.0,2,2006
5911,2006-02-27,2.5,2,2006
5912,2006-02-28,2.5,2,2006
5913,2006-03-01,2.05776,3,2006
5914,2006-03-02,3.08664,3,2006
5915,2006-03-31,1.0,3,2006
5916,2006-04-01,0.0,4,2006
5917,2006-04-02,3.0,4,2006
5918,2006-04-03,3.5,4,2006
5919,2006-04-04,0.0,4,2006
5920,2006-04-05,2.5,4,2006
5921,2006-04-06,1.5,4,2006
5922,2006-04-07,1.5,4,2006
5923,2006-04-08,1.5,4,2006
5924,2006-04-09,2.5,4,2006
5925,2006-04-10,1.5,4,2006
5926,2006-04-11,0.0,4,2006
5927,2006-04-12,1.5,4,2006
5928,2006-04-13,1.0,4,2006
5929,2006-04-14,1.0,4,2006
5930,2006-04-15,1.0,4,2006
5931,2006-04-16,1.5,4,2006
5932,2006-04-17,1.5,4,2006
5933,2006-04-18,1.5,4,2006
5934,2006-04-19,1.5,4,2006
5935,2006-04-20,2.5,4,2006
5936,2006-04-21,1.0,4,2006
5937,2006-04-22,1.5,4,2006
5938,2006-04-23,2.5,4,2006
5939,2006-04-24,1.5,4,2006
5940,2006-04-25,0.0,4,2006
5941,2006-04-26,1.5,4,2006
5942,2006-04-27,1.5,4,2006
5943,2006-04-28,0.0,4,2006
5944,2006-04-29,1.5,4,2006
5945,2006-04-30,1.5,4,2006
5946,2006-05-01,3.0,5,2006
5947,2006-05-02,2.5,5,2006
5948,2006-05-03,2.5,5,2006
5949,2006-05-04,3.0,5,2006
5950,2006-05-05,1.5,5,2006
5951,2006-05-06,1.0,5,2006
5952,2006-05-07,2.5,5,2006
5953,2006-05-08,0.0,5,2006
5954,2006-05-09,1.5,5,2006
5955,2006-05-10,1.0,5,2006
5956,2006-05-11,1.0,5,2006
5957,2006-05-12,1.0,5,2006
5958,2006-05-13,1.5,5,2006
5959,2006-05-14,1.0,5,2006
5960,2006-05-15,1.0,5,2006
5961,2006-05-16,0.0,5,2006
5962,2006-05-17,1.0,5,2006
5963,2006-05-18,0.0,5,2006
5964,2006-05-19,1.0,5,2006
5965,2006-05-20,0.0,5,2006
5966,2006-05-21,1.0,5,2006
5967,2006-05-22,1.5,5,2006
5968,2006-05-23,1.5,5,2006
5969,2006-05-24,3.0,5,2006
5970,2006-05-25,1.5,5,2006
5971,2006-05-26,1.0,5,2006
5972,2006-05-27,2.5,5,2006
5973,2006-05-28,1.5,5,2006
5974,2006-05-29,2.5,5,2006
5975,2006-05-30,3.0,5,2006
5976,2006-05-31,1.0,5,2006
5977,2006-06-01,0.0,6,2006
5978,2006-06-02,2.5,6,2006
5979,2006-06-03,3.0,6,2006
5980,2006-06-04,1.5,6,2006
5981,2006-06-05,1.5,6,2006
5982,2006-06-06,0.0,6,2006
5983,2006-06-07,0.0,6,2006
5984,2006-06-08,0.0,6,2006
5985,2006-06-09,1.0,6,2006
5986,2006-06-10,0.0,6,2006
5987,2006-06-11,1.5,6,2006
5988,2006-06-12,0.0,6,2006
5989,2006-06-13,1.5,6,2006
5990,2006-06-14,1.0,6,2006
5991,2006-06-15,0.0,6,2006
5992,2006-06-16,1.5,6,2006
5993,2006-06-17,0.0,6,2006
5994,2006-06-18,0.0,6,2006
5995,2006-06-19,3.0,6,2006
5996,2006-06-20,4.04332,6,2006
5997,2006-06-21,0.0,6,2006
5998,2006-06-22,2.5,6,2006
5999,2006-06-23,1.0,6,2006
6000,2006-06-24,1.5,6,2006
6001,2006-06-25,1.0,6,2006
6002,2006-06-26,2.5,6,2006
6003,2006-06-27,3.0,6,2006
6004,2006-06-28,1.5,6,2006
6005,2006-06-29,2.5,6,2006
6006,2006-06-30,1.0,6,2006
6007,2006-07-01,1.5,7,2006
6008,2006-07-02,1.02888,7,2006
6009,2006-07-03,0.0,7,2006
6010,2006-07-04,1.0,7,2006
6011,2006-07-05,0.0,7,2006
6012,2006-07-06,0.0,7,2006
6013,2006-07-07,1.5,7,2006
6014,2006-07-08,1.5,7,2006
6015,2006-07-09,2.5,7,2006
6016,2006-07-10,1.5,7,2006
6017,2006-07-11,2.5,7,2006
6018,2006-07-12,1.0,7,2006
6019,2006-07-13,3.0,7,2006
6020,2006-07-14,3.0,7,2006
6021,2006-07-15,1.0,7,2006
6022,2006-07-16,0.0,7,2006
6023,2006-07-17,1.0,7,2006
6024,2006-07-18,2.5,7,2006
6025,2006-07-19,3.0,7,2006
6026,2006-07-20,1.5,7,2006
6027,2006-07-21,1.0,7,2006
6028,2006-07-22,1.0,7,2006
6029,2006-07-23,1.5,7,2006
6030,2006-07-24,1.0,7,2006
6031,2006-07-25,1.5,7,2006
6032,2006-07-26,1.5,7,2006
6033,2006-07-27,2.5,7,2006
6034,2006-07-28,3.0,7,2006
6035,2006-07-29,1.5,7,2006
6036,2006-07-30,3.0,7,2006
6037,2006-07-31,4.0,7,2006
6038,2006-08-01,3.0,8,2006
6039,2006-08-02,5.0,8,2006
6040,2006-08-03,1.5,8,2006
6041,2006-08-04,1.5,8,2006
6042,2006-08-05,3.0,8,2006
6043,2006-08-06,2.5,8,2006
6044,2006-08-07,1.0,8,2006
6045,2006-08-08,1.5,8,2006
6046,2006-08-09,2.5,8,2006
6047,2006-08-10,2.5,8,2006
6048,2006-08-11,4.0,8,2006
6049,2006-08-12,1.5,8,2006
6050,2006-08-13,2.5,8,2006
6051,2006-08-14,0.0,8,2006
6052,2006-08-15,1.5,8,2006
6053,2006-08-16,3.0,8,2006
6054,2006-08-17,1.5,8,2006
6055,2006-08-18,4.0,8,2006
6056,2006-08-19,3.5,8,2006
6057,2006-08-20,2.5,8,2006
6058,2006-08-21,3.0,8,2006
6059,2006-08-22,4.0,8,2006
6060,2006-08-23,4.0,8,2006
6061,2006-08-24,4.0,8,2006
6062,2006-08-25,2.5,8,2006
6063,2006-08-26,3.0,8,2006
6064,2006-08-27,4.0,8,2006
6065,2006-08-28,3.0,8,2006
6066,2006-08-29,1.5,8,2006
6067,2006-08-30,3.0,8,2006
6068,2006-08-31,2.5,8,2006
6069,2006-09-01,2.5,9,2006
6070,2006-09-02,3.5,9,2006
6071,2006-09-03,4.0,9,2006
6072,2006-09-04,3.5,9,2006
6073,2006-09-05,4.0,9,2006
6074,2006-09-06,4.0,9,2006
6075,2006-09-07,2.5,9,2006
6076,2006-09-08,2.5,9,2006
6077,2006-09-09,1.5,9,2006
6078,2006-09-10,2.5,9,2006
6079,2006-09-11,3.0,9,2006
6080,2006-09-12,2.5,9,2006
6081,2006-09-13,3.5,9,2006
6082,2006-09-14,3.0,9,2006
6083,2006-09-15,1.5,9,2006
6084,2006-09-16,3.5,9,2006
6085,2006-09-17,3.0,9,2006
6086,2006-09-18,4.0,9,2006
6087,2006-09-19,3.0,9,2006
6088,2006-09-20,2.5,9,2006
6089,2006-09-21,4.0,9,2006
6090,2006-09-22,1.5,9,2006
6091,2006-09-23,4.0,9,2006
6092,2006-09-24,2.5,9,2006
6093,2006-09-25,4.0,9,2006
6094,2006-09-26,4.0,9,2006
6095,2006-09-27,4.0,9,2006
6096,2006-09-28,3.5,9,2006
6097,2006-09-29,1.5,9,2006
6098,2006-09-30,1.5,9,2006
6099,2006-10-01,1.5,10,2006
6100,2006-10-02,2.5,10,2006
6101,2006-10-03,3.1,10,2006
6102,2006-10-04,2.5,10,2006
6103,2006-10-05,4.0,10,2006
6104,2006-10-06,2.5,10,2006
6105,2006-10-07,3.0,10,2006
6106,2006-10-08,4.0,10,2006
6107,2006-10-09,4.0,10,2006
6108,2006-10-10,4.0,10,2006
6109,2006-10-11,3.5,10,2006
6110,2006-10-12,3.0,10,2006
6111,2006-10-13,4.0,10,2006
6112,2006-10-14,5.0,10,2006
6113,2006-10-15,4.0,10,2006
6114,2006-10-16,4.0,10,2006
6115,2006-10-17,4.0,10,2006
6116,2006-10-18,3.5,10,2006
6117,2006-10-19,3.1,10,2006
6118,2006-10-20,1.5,10,2006
6119,2006-10-21,4.0,10,2006
6120,2006-10-22,4.5,10,2006
6121,2006-10-23,2.54332,10,2006
6122,2006-10-24,1.5,10,2006
6123,2006-10-25,2.5,10,2006
6124,2006-10-26,3.0,10,2006
6125,2006-10-27,5.0,10,2006
6126,2006-10-28,1.5,10,2006
6127,2006-10-29,1.0,10,2006
6128,2006-10-30,3.0,10,2006
6129,2006-10-31,4.0,10,2006
6130,2006-11-01,4.0,11,2006
6131,2006-11-02,4.0,11,2006
6132,2006-11-03,1.5,11,2006
6133,2006-11-04,1.5,11,2006
6134,2006-11-05,2.5,11,2006
6135,2006-11-06,2.5,11,2006
6136,2006-11-07,4.0,11,2006
6137,2006-11-08,1.5,11,2006
6138,2006-11-09,1.5,11,2006
6139,2006-11-10,2.5,11,2006
6140,2006-11-11,0.0,11,2006
6141,2006-11-12,1.5,11,2006
6142,2006-11-13,3.5,11,2006
6143,2006-11-14,1.5,11,2006
6144,2006-11-15,1.5,11,2006
6145,2006-11-16,4.0,11,2006
6146,2006-11-17,0.0,11,2006
6147,2006-11-18,3.5722,11,2006
6148,2006-11-19,6.1010800000000005,11,2006
6149,2006-11-20,0.0,11,2006
6150,2006-11-21,0.0,11,2006
6151,2006-11-22,1.0,11,2006
6152,2006-11-23,3.0,11,2006
6153,2006-11-24,2.5,11,2006
6154,2006-11-25,3.0,11,2006
6155,2006-11-26,3.0,11,2006
6156,2006-11-27,5.0,11,2006
6157,2006-11-28,5.0,11,2006
6158,2006-11-29,4.0,11,2006
6159,2006-11-30,4.0,11,2006
6160,2006-12-01,2.5,12,2006
6161,2006-12-02,2.5,12,2006
6162,2006-12-03,5.0,12,2006
6163,2006-12-04,3.0,12,2006
6164,2006-12-05,5.0,12,2006
6165,2006-12-06,3.0,12,2006
6166,2006-12-07,3.0,12,2006
6167,2006-12-08,2.5,12,2006
6168,2006-12-09,3.5,12,2006
6169,2006-12-10,4.0,12,2006
6170,2006-12-11,4.0,12,2006
6171,2006-12-12,4.5,12,2006
6172,2006-12-13,4.0,12,2006
6173,2006-12-14,4.5,12,2006
6174,2006-12-15,5.0,12,2006
6175,2006-12-16,4.0,12,2006
6176,2006-12-17,4.0,12,2006
6177,2006-12-18,6.0,12,2006
6178,2006-12-19,5.0,12,2006
6179,2006-12-20,5.0,12,2006
6180,2006-12-21,3.0,12,2006
6181,2006-12-22,6.0,12,2006
6182,2006-12-23,1.5,12,2006
6183,2006-12-24,5.0,12,2006
6184,2006-12-25,4.0,12,2006
6185,2006-12-26,4.5,12,2006
6186,2006-12-27,2.5,12,2006
6187,2006-12-28,4.0,12,2006
6188,2006-12-29,4.0,12,2006
6189,2006-12-30,4.0,12,2006
6190,2006-12-31,5.0,12,2006
6191,2007-01-31,7.202160000000001,1,2007
6192,2007-02-01,4.5,2,2007
6193,2007-02-02,5.0,2,2007
6194,2007-02-03,4.5,2,2007
6195,2007-02-04,1.0,2,2007
6196,2007-02-05,1.85,2,2007
6197,2007-02-06,1.5,2,2007
6198,2007-02-07,4.0,2,2007
6199,2007-02-08,3.5,2,2007
6200,2007-02-09,4.0,2,2007
6201,2007-02-10,1.5,2,2007
6202,2007-02-11,3.5,2,2007
6203,2007-02-12,1.5,2,2007
6204,2007-02-13,1.5,2,2007
6205,2007-02-14,1.0,2,2007
6206,2007-02-15,0.0,2,2007
6207,2007-02-16,1.5,2,2007
6208,2007-02-17,1.0,2,2007
6209,2007-02-18,2.5,2,2007
6210,2007-02-19,0.0,2,2007
6211,2007-02-20,1.5,2,2007
6212,2007-02-21,1.5,2,2007
6213,2007-02-22,1.5,2,2007
6214,2007-02-23,0.0,2,2007
6215,2007-02-24,2.5,2,2007
6216,2007-02-25,3.0,2,2007
6217,2007-02-26,1.5,2,2007
6218,2007-02-27,3.5,2,2007
6219,2007-02-28,1.0,2,2007
6220,2007-03-01,1.5,3,2007
6221,2007-03-02,1.5,3,2007
6222,2007-03-03,0.5,3,2007
6223,2007-03-04,0.0,3,2007
6224,2007-03-05,1.0,3,2007
6225,2007-03-06,1.0,3,2007
6226,2007-03-07,2.0,3,2007
6227,2007-03-08,3.0,3,2007
6228,2007-03-09,2.0,3,2007
6229,2007-03-10,0.0,3,2007
6230,2007-03-11,0.0,3,2007
6231,2007-03-12,0.0,3,2007
6232,2007-03-13,0.0,3,2007
6233,2007-03-14,1.5,3,2007
6234,2007-03-15,1.0,3,2007
6235,2007-03-16,2.5,3,2007
6236,2007-03-17,1.0,3,2007
6237,2007-03-18,3.0,3,2007
6238,2007-03-19,1.0,3,2007
6239,2007-03-20,3.0,3,2007
6240,2007-03-21,1.0,3,2007
6241,2007-03-22,0.0,3,2007
6242,2007-03-23,1.5,3,2007
6243,2007-03-24,0.0,3,2007
6244,2007-03-25,1.0,3,2007
6245,2007-03-26,2.5,3,2007
6246,2007-03-27,1.0,3,2007
6247,2007-03-28,1.5,3,2007
6248,2007-03-29,0.0,3,2007
6249,2007-03-30,1.5,3,2007
6250,2007-03-31,5.0,3,2007
6251,2007-04-01,0.15,4,2007
6252,2007-04-02,1.5,4,2007
6253,2007-04-03,1.5,4,2007
6254,2007-04-04,1.5,4,2007
6255,2007-04-05,1.5,4,2007
6256,2007-04-06,2.5,4,2007
6257,2007-04-07,2.5,4,2007
6258,2007-04-08,1.5,4,2007
6259,2007-04-09,3.0,4,2007
6260,2007-04-10,2.5,4,2007
6261,2007-04-11,3.0,4,2007
6262,2007-04-12,2.5,4,2007
6263,2007-04-13,3.5,4,2007
6264,2007-04-14,1.0,4,2007
6265,2007-04-15,2.5,4,2007
6266,2007-04-16,0.0,4,2007
6267,2007-04-17,3.5,4,2007
6268,2007-04-18,2.5,4,2007
6269,2007-04-19,1.5,4,2007
6270,2007-04-20,3.0,4,2007
6271,2007-04-21,2.5,4,2007
6272,2007-04-22,1.5,4,2007
6273,2007-04-23,1.5,4,2007
6274,2007-04-24,0.5,4,2007
6275,2007-04-25,0.0,4,2007
6276,2007-04-26,1.0,4,2007
6277,2007-04-27,4.0,4,2007
6278,2007-04-28,2.5,4,2007
6279,2007-04-29,0.0,4,2007
6280,2007-04-30,1.5,4,2007
6281,2007-05-01,0.5,5,2007
6282,2007-05-02,0.0,5,2007
6283,2007-05-03,2.5,5,2007
6284,2007-05-04,1.0,5,2007
6285,2007-05-05,1.0,5,2007
6286,2007-05-06,4.0,5,2007
6287,2007-05-07,2.5,5,2007
6288,2007-05-08,1.5,5,2007
6289,2007-05-09,1.0,5,2007
6290,2007-05-10,2.5,5,2007
6291,2007-05-11,0.0,5,2007
6292,2007-05-12,0.5,5,2007
6293,2007-05-13,0.0,5,2007
6294,2007-05-14,0.0,5,2007
6295,2007-05-15,1.0,5,2007
6296,2007-05-16,0.0,5,2007
6297,2007-05-17,1.0,5,2007
6298,2007-05-18,2.5,5,2007
6299,2007-05-19,2.0,5,2007
6300,2007-05-20,0.0,5,2007
6301,2007-05-21,0.0,5,2007
6302,2007-05-22,0.0,5,2007
6303,2007-05-23,0.0,5,2007
6304,2007-05-24,1.0,5,2007
6305,2007-05-25,0.0,5,2007
6306,2007-05-26,1.5,5,2007
6307,2007-05-27,0.0,5,2007
6308,2007-05-28,0.0,5,2007
6309,2007-05-29,1.0,5,2007
6310,2007-05-30,2.0,5,2007
6311,2007-05-31,1.02888,5,2007
6312,2007-06-01,0.0,6,2007
6313,2007-06-02,0.0,6,2007
6314,2007-06-03,0.0,6,2007
6315,2007-06-04,0.0,6,2007
6316,2007-06-05,1.0,6,2007
6317,2007-06-06,0.0,6,2007
6318,2007-06-07,1.5,6,2007
6319,2007-06-08,4.0,6,2007
6320,2007-06-09,1.0,6,2007
6321,2007-06-10,1.0,6,2007
6322,2007-06-11,1.0,6,2007
6323,2007-06-12,0.0,6,2007
6324,2007-06-13,3.0,6,2007
6325,2007-06-14,0.0,6,2007
6326,2007-06-15,3.0,6,2007
6327,2007-06-16,1.0,6,2007
6328,2007-06-17,1.0,6,2007
6329,2007-06-18,2.0,6,2007
6330,2007-06-19,1.5,6,2007
6331,2007-06-20,1.0,6,2007
6332,2007-06-21,4.0,6,2007
6333,2007-06-22,3.0,6,2007
6334,2007-06-23,1.5,6,2007
6335,2007-06-24,0.0,6,2007
6336,2007-06-25,0.0,6,2007
6337,2007-06-26,0.0,6,2007
6338,2007-06-27,1.0,6,2007
6339,2007-06-28,0.0,6,2007
6340,2007-06-29,1.5,6,2007
6341,2007-06-30,1.0,6,2007
6342,2007-07-01,0.0,7,2007
6343,2007-07-02,2.5,7,2007
6344,2007-07-03,3.0,7,2007
6345,2007-07-04,1.5,7,2007
6346,2007-07-05,1.5,7,2007
6347,2007-07-06,0.0,7,2007
6348,2007-07-07,0.0,7,2007
6349,2007-07-08,4.0,7,2007
6350,2007-07-09,1.5,7,2007
6351,2007-07-10,2.0,7,2007
6352,2007-07-11,0.0,7,2007
6353,2007-07-12,0.0,7,2007
6354,2007-07-13,0.0,7,2007
6355,2007-07-14,0.0,7,2007
6356,2007-07-15,1.0,7,2007
6357,2007-07-16,1.0,7,2007
6358,2007-07-17,1.0,7,2007
6359,2007-07-18,0.0,7,2007
6360,2007-07-19,1.5,7,2007
6361,2007-07-20,2.0,7,2007
6362,2007-07-21,1.5,7,2007
6363,2007-07-22,0.0,7,2007
6364,2007-07-23,1.0,7,2007
6365,2007-07-24,0.0,7,2007
6366,2007-07-25,2.5,7,2007
6367,2007-07-26,4.0,7,2007
6368,2007-07-27,0.0,7,2007
6369,2007-07-28,1.5,7,2007
6370,2007-07-29,1.5,7,2007
6371,2007-07-30,2.5,7,2007
6372,2007-07-31,3.0,7,2007
6373,2007-08-01,2.0,8,2007
6374,2007-08-02,2.5,8,2007
6375,2007-08-03,0.5,8,2007
6376,2007-08-04,2.5,8,2007
6377,2007-08-05,1.5,8,2007
6378,2007-08-06,0.0,8,2007
6379,2007-08-07,2.5,8,2007
6380,2007-08-08,1.5,8,2007
6381,2007-08-09,2.5,8,2007
6382,2007-08-10,1.5,8,2007
6383,2007-08-11,1.5,8,2007
6384,2007-08-12,4.0,8,2007
6385,2007-08-13,3.0,8,2007
6386,2007-08-14,1.0,8,2007
6387,2007-08-15,2.5,8,2007
6388,2007-08-16,0.0,8,2007
6389,2007-08-17,1.0,8,2007
6390,2007-08-18,0.0,8,2007
6391,2007-08-19,0.0,8,2007
6392,2007-08-20,0.0,8,2007
6393,2007-08-21,0.0,8,2007
6394,2007-08-22,1.0,8,2007
6395,2007-08-23,0.0,8,2007
6396,2007-08-24,2.0,8,2007
6397,2007-08-25,2.5,8,2007
6398,2007-08-26,2.5,8,2007
6399,2007-08-27,3.04332,8,2007
6400,2007-08-28,1.0,8,2007
6401,2007-08-29,0.0,8,2007
6402,2007-08-30,2.0,8,2007
6403,2007-08-31,0.0,8,2007
6404,2007-09-01,2.5,9,2007
6405,2007-09-02,1.5,9,2007
6406,2007-09-03,3.0,9,2007
6407,2007-09-04,2.0,9,2007
6408,2007-09-05,1.5,9,2007
6409,2007-09-06,1.5,9,2007
6410,2007-09-07,1.5,9,2007
6411,2007-09-08,2.5,9,2007
6412,2007-09-09,0.0,9,2007
6413,2007-09-10,3.0,9,2007
6414,2007-09-11,3.0,9,2007
6415,2007-09-12,4.0,9,2007
6416,2007-09-13,2.5,9,2007
6417,2007-09-14,2.5,9,2007
6418,2007-09-15,1.5,9,2007
6419,2007-09-16,3.0,9,2007
6420,2007-09-17,2.5,9,2007
6421,2007-09-18,2.5,9,2007
6422,2007-09-19,4.0,9,2007
6423,2007-09-20,1.5,9,2007
6424,2007-09-21,3.0,9,2007
6425,2007-09-22,4.0,9,2007
6426,2007-09-23,3.0,9,2007
6427,2007-09-24,4.0,9,2007
6428,2007-09-25,2.5,9,2007
6429,2007-09-26,2.5,9,2007
6430,2007-09-27,2.54332,9,2007
6431,2007-09-28,2.5,9,2007
6432,2007-09-29,4.0,9,2007
6433,2007-09-30,4.0,9,2007
6434,2007-10-01,3.5,10,2007
6435,2007-10-02,2.5,10,2007
6436,2007-10-03,2.0,10,2007
6437,2007-10-04,4.0,10,2007
6438,2007-10-05,1.5,10,2007
6439,2007-10-06,3.0,10,2007
6440,2007-10-07,5.0,10,2007
6441,2007-10-08,3.0,10,2007
6442,2007-10-09,4.0,10,2007
6443,2007-10-10,2.5,10,2007
6444,2007-10-11,3.0,10,2007
6445,2007-10-12,4.0,10,2007
6446,2007-10-13,3.0,10,2007
6447,2007-10-14,5.0,10,2007
6448,2007-10-15,3.5,10,2007
6449,2007-10-16,2.5,10,2007
6450,2007-10-17,2.5,10,2007
6451,2007-10-18,3.5,10,2007
6452,2007-10-19,3.5,10,2007
6453,2007-10-20,3.5,10,2007
6454,2007-10-21,4.0,10,2007
6455,2007-10-22,6.0,10,2007
6456,2007-10-23,3.5,10,2007
6457,2007-10-24,3.0,10,2007
6458,2007-10-25,3.5722,10,2007
6459,2007-10-26,4.0,10,2007
6460,2007-10-27,4.0,10,2007
6461,2007-10-28,1.5,10,2007
6462,2007-10-29,4.0,10,2007
6463,2007-10-30,3.5,10,2007
6464,2007-10-31,4.0,10,2007
6465,2007-11-01,3.0,11,2007
6466,2007-11-02,2.5,11,2007
6467,2007-11-03,4.0,11,2007
6468,2007-11-04,4.0,11,2007
6469,2007-11-05,4.0,11,2007
6470,2007-11-06,2.5,11,2007
6471,2007-11-07,3.5,11,2007
6472,2007-11-08,4.0,11,2007
6473,2007-11-09,5.0,11,2007
6474,2007-11-10,3.0,11,2007
6475,2007-11-11,4.0,11,2007
6476,2007-11-12,2.5,11,2007
6477,2007-11-13,3.5,11,2007
6478,2007-11-14,2.5,11,2007
6479,2007-11-15,3.5,11,2007
6480,2007-11-16,3.5,11,2007
6481,2007-11-17,3.0,11,2007
6482,2007-11-18,1.5,11,2007
6483,2007-11-19,1.5,11,2007
